CowID,date,activity_time_slots_list
4042,5/3/2007,[12:10:29 AM~1:06:00 AM][6:20:32 AM~10:25:29 AM][11:45:30 AM~2:01:02 PM][3:01:02 PM~8:15:31 PM][11:45:29 PM~11:55:26 PM]
4179,2/19/2005,[6:35:00 AM~9:10:00 AM][11:20:00 AM~7:00:00 PM]
4179,2/20/2005,[3:55:00 AM~4:00:00 AM][6:25:00 AM~10:40:00 AM][11:50:00 AM~6:05:00 PM][8:00:00 PM~8:05:00 PM][9:35:00 PM~10:55:00 PM]
4179,2/21/2005,[12:15:00 AM~12:20:00 AM][3:15:00 AM~3:20:00 AM][6:35:00 AM~8:45:00 AM][12:05:00 PM~1:00:00 PM][1:55:00 PM~6:20:00 PM][9:25:00 PM~11:15:00 PM]
4179,2/22/2005,[2:20:00 AM~3:10:00 AM][6:35:00 AM~10:35:00 AM][1:05:00 PM~6:05:00 PM][11:45:00 PM~11:55:00 PM]
4179,2/23/2005,[12:00:00 AM~1:40:00 AM][6:10:00 AM~6:25:00 AM][7:30:00 AM~8:55:00 AM][11:45:00 AM~6:40:00 PM][7:40:00 PM~11:55:00 PM]
4179,2/24/2005,[7:05:00 AM~1:00:00 PM][3:20:00 PM~6:30:00 PM]
4179,2/25/2005,[6:50:00 AM~7:40:00 AM][9:00:00 AM~6:05:00 PM][9:40:00 PM~9:45:00 PM][11:10:00 PM~11:45:00 PM]
4179,2/26/2005,[12:15:00 AM~12:35:00 AM][6:55:00 AM~11:25:00 AM][1:20:00 PM~3:05:00 PM][6:00:00 PM~6:05:00 PM][9:40:00 PM~9:45:00 PM]
4179,2/27/2005,[4:10:00 AM~4:30:00 AM][7:35:00 AM~7:50:00 AM][9:40:00 AM~10:40:00 AM][12:30:00 PM~5:10:00 PM][10:35:00 PM~11:30:00 PM]
4179,2/28/2005,[2:50:00 AM~2:55:00 AM][3:50:00 AM~4:00:00 AM][6:10:00 AM~8:55:00 AM][10:05:00 AM~11:30:00 AM][12:25:00 PM~2:00:00 PM][3:05:00 PM~3:15:00 PM][4:15:00 PM~5:50:00 PM][11:20:00 PM~11:35:00 PM]
4179,3/1/2005,[1:05:00 AM~1:35:00 AM][7:00:00 AM~8:45:00 AM][9:55:00 AM~4:00:00 PM][5:35:00 PM~7:15:00 PM]
4179,3/2/2005,[3:40:00 AM~3:45:00 AM][6:35:00 AM~10:25:00 AM][11:50:00 AM~12:00:00 PM][12:55:00 PM~6:30:00 PM][9:15:00 PM~9:20:00 PM]
4179,3/3/2005,[12:10:00 AM~12:40:00 AM][2:55:00 AM~3:50:00 AM][6:45:00 AM~9:30:00 AM][11:10:00 AM~6:00:00 PM][8:45:00 PM~8:55:00 PM][11:25:00 PM~11:30:00 PM]
4179,3/4/2005,[5:55:00 AM~9:40:00 AM][11:20:00 AM~5:35:00 PM][10:15:00 PM~10:50:00 PM]
4179,3/5/2005,[12:05:00 AM~12:20:00 AM][3:50:00 AM~3:55:00 AM][6:40:00 AM~10:05:00 AM][11:00:00 AM~6:30:00 PM][11:30:00 PM~11:35:00 PM]
4179,3/6/2005,[12:00:00 AM~12:05:00 AM][5:50:00 AM~10:05:00 AM][11:55:00 AM~8:00:00 PM]
4179,3/7/2005,[5:45:00 AM~8:40:00 AM][9:40:00 AM~12:45:00 PM][1:40:00 PM~7:05:00 PM][9:10:00 PM~9:40:00 PM]
4179,3/8/2005,[4:00:00 AM~4:05:00 AM][5:30:00 AM~10:35:00 AM][11:55:00 AM~1:50:00 PM][3:35:00 PM~6:40:00 PM][9:35:00 PM~9:40:00 PM][10:35:00 PM~10:45:00 PM]
4179,3/9/2005,[12:30:00 AM~12:35:00 AM][6:55:00 AM~11:10:00 AM][12:45:00 PM~6:10:00 PM][11:50:00 PM~11:55:00 PM]
4179,3/10/2005,[5:40:00 AM~6:40:00 PM][9:50:00 PM~10:00:00 PM]
4179,3/11/2005,[3:30:00 AM~3:35:00 AM][6:00:00 AM~8:25:00 AM][9:20:00 AM~10:00:00 AM][3:00:00 PM~7:06:00 PM][10:25:00 PM~11:35:00 PM]
4179,3/12/2005,[3:05:00 AM~3:10:00 AM][5:45:00 AM~7:00:00 PM][10:20:00 PM~11:30:00 PM]
4179,3/13/2005,[6:10:00 AM~12:30:00 PM][1:35:00 PM~2:30:00 PM][3:25:00 PM~7:30:00 PM][9:35:00 PM~10:05:00 PM]
4179,3/14/2005,[1:35:00 AM~2:30:00 AM][4:15:00 AM~4:20:00 AM][6:15:00 AM~11:25:00 AM][12:20:00 PM~6:50:00 PM][8:55:00 PM~9:20:00 PM][10:40:00 PM~11:20:00 PM]
4179,3/15/2005,[12:40:00 AM~1:20:00 AM][6:35:00 AM~12:10:00 PM][1:25:00 PM~1:40:00 PM][3:00:00 PM~7:35:00 PM]
4564,3/7/2006,[12:05:27 AM~2:30:18 AM][3:30:58 AM~4:25:25 AM][7:10:26 AM~8:20:30 AM][12:50:30 PM~4:50:23 PM][9:30:26 PM~10:50:33 PM]
4564,3/8/2006,[12:30:48 AM~1:25:32 AM][3:25:30 AM~4:15:24 AM][6:10:23 AM~8:35:33 AM][1:40:24 PM~4:30:30 PM][8:15:32 PM~9:30:30 PM][11:25:24 PM~11:35:34 PM]
4564,3/9/2006,[12:00:32 AM~3:05:26 AM][4:25:32 AM~4:40:29 AM][1:25:31 PM~3:50:27 PM][6:25:29 PM~7:00:31 PM][9:15:32 PM~11:45:35 PM]
4564,3/14/2006,[12:05:31 AM~3:15:30 AM][5:00:27 AM~5:10:48 AM][7:20:31 AM~8:30:25 AM][1:10:25 PM~4:45:24 PM][9:25:18 PM~9:50:33 PM][11:25:32 PM~11:45:29 PM]
4564,3/15/2006,[12:00:28 AM~2:50:35 AM][5:35:28 AM~6:05:32 AM][8:15:30 AM~9:00:31 AM][1:30:29 PM~4:00:48 PM][9:20:20 PM~9:25:28 PM][11:10:31 PM~11:35:22 PM]
4564,3/16/2006,[12:05:22 AM~2:05:19 AM][5:35:48 AM~6:20:28 AM][12:50:31 PM~8:05:32 PM][10:00:32 PM~11:30:31 PM]
4564,3/21/2006,[12:10:51 AM~2:10:24 AM][3:20:31 AM~3:55:28 AM][5:35:28 AM~7:20:27 AM][12:40:20 PM~5:15:28 PM][6:40:32 PM~6:55:31 PM][8:45:29 PM~10:15:48 PM][11:20:23 PM~11:55:31 PM]
4564,3/22/2006,[12:05:41 AM~1:35:47 AM][7:50:22 AM~11:05:26 AM][1:15:27 PM~3:25:26 PM][4:40:31 PM~8:25:48 PM][10:25:27 PM~11:56:01 PM]
4564,3/23/2006,[12:05:59 AM~2:40:58 AM][8:45:21 AM~8:55:29 AM][1:00:31 PM~7:15:29 PM][9:25:30 PM~11:56:01 PM]
4564,3/28/2006,[12:05:32 AM~2:10:24 AM][5:50:25 AM~6:45:29 AM][1:05:19 PM~3:55:29 PM][6:20:29 PM~9:15:29 PM][10:55:26 PM~11:40:24 PM]
4564,3/29/2006,[12:00:22 AM~2:25:32 AM][5:25:32 AM~5:50:31 AM][9:55:29 AM~10:35:25 AM][12:40:37 PM~5:35:32 PM][6:45:32 PM~7:45:33 PM][9:00:26 PM~9:50:30 PM][11:40:26 PM~11:50:28 PM]
4564,3/30/2006,[12:05:56 AM~2:10:48 AM][6:20:29 AM~7:10:29 AM][8:25:21 AM~8:40:22 AM][12:25:31 PM~4:40:31 PM][8:35:33 PM~8:40:32 PM][11:20:48 PM~11:55:26 PM]
4564,4/4/2006,[2:25:27 AM~2:30:23 AM][1:25:29 PM~1:55:35 PM][4:30:30 PM~5:00:24 PM][6:20:23 PM~6:35:24 PM][8:25:30 PM~8:45:22 PM][11:20:57 PM~11:30:32 PM]
4564,4/5/2006,[12:15:22 AM~2:00:33 AM][5:20:24 AM~6:10:31 AM][10:26:22 AM~10:30:32 AM][7:05:30 PM~7:20:30 PM]
4564,4/6/2006,[12:10:59 AM~1:35:27 AM][5:50:24 AM~6:25:22 AM][7:50:31 AM~7:55:32 AM][12:40:23 PM~9:30:39 PM]
4564,4/11/2006,[12:05:37 AM~2:35:48 AM][4:55:24 AM~5:55:59 AM][7:50:32 AM~7:55:26 AM][12:25:28 PM~11:35:28 PM]
4564,4/12/2006,[12:10:29 AM~3:55:29 AM][7:30:30 AM~9:35:24 AM][12:10:31 PM~4:45:47 PM][6:55:24 PM~7:05:32 PM][11:15:32 PM~11:45:25 PM]
4564,4/13/2006,[12:15:32 AM~5:45:21 AM][12:40:28 PM~5:00:30 PM][6:10:35 PM~11:55:27 PM]
4564,4/18/2006,[12:10:31 AM~3:45:28 AM][10:50:26 AM~11:05:29 AM][12:20:28 PM~4:55:28 PM][7:40:30 PM~8:10:47 PM][11:25:32 PM~11:50:29 PM]
4564,4/19/2006,[12:05:32 AM~5:10:25 AM][11:25:30 AM~5:20:30 PM][7:40:31 PM~9:26:02 PM]
4564,4/20/2006,[12:00:33 AM~5:05:22 AM][7:55:28 AM~8:10:22 AM][11:55:30 AM~5:20:28 PM][8:25:26 PM~11:55:41 PM]
4564,4/25/2006,[12:15:51 AM~3:00:24 AM][4:40:33 AM~4:45:32 AM][6:05:30 AM~6:10:29 AM][7:55:27 AM~9:25:23 AM][12:15:18 PM~4:05:23 PM][5:50:30 PM~7:40:29 PM][10:25:29 PM~11:45:25 PM]
4564,4/26/2006,[12:16:01 AM~2:30:57 AM][3:30:30 AM~3:35:32 AM][4:50:29 AM~5:00:26 AM][6:30:23 AM~6:35:30 AM][8:25:21 AM~8:55:27 AM][11:40:31 AM~4:15:28 PM][6:05:28 PM~6:20:33 PM][7:15:33 PM~9:45:22 PM][10:45:28 PM~11:40:27 PM]
4564,4/27/2006,[12:05:27 AM~2:30:31 AM][6:25:29 AM~8:25:29 AM][11:10:22 AM~3:20:48 PM][5:15:33 PM~10:55:28 PM]
4615,3/7/2006,[12:11:00 AM~3:15:33 AM][5:20:51 AM~5:45:36 AM][12:55:54 PM~2:50:54 PM][9:55:48 PM~11:55:33 PM]
4615,3/8/2006,[12:00:57 AM~1:45:48 AM][5:30:54 AM~7:15:57 AM][1:10:58 PM~1:45:34 PM][2:50:37 PM~4:21:22 PM][7:50:55 PM~9:05:37 PM][11:25:40 PM~11:55:58 PM]
4615,3/9/2006,[12:05:58 AM~2:05:55 AM][5:35:55 AM~6:10:58 AM][1:25:38 PM~3:15:35 PM][5:50:53 PM~6:25:56 PM][10:20:35 PM~11:45:47 PM]
4615,3/14/2006,[12:05:51 AM~2:15:33 AM][6:15:57 AM~8:10:39 AM][2:15:58 PM~3:55:58 PM][10:10:52 PM~11:40:58 PM]
4615,3/15/2006,[12:00:58 AM~2:00:37 AM][5:50:37 AM~7:30:47 AM][12:55:35 PM~2:50:59 PM][5:50:35 PM~6:45:56 PM][11:10:56 PM~11:55:56 PM]
4615,3/16/2006,[12:00:35 AM~1:55:35 AM][6:00:38 AM~6:15:35 AM][4:40:36 PM~5:15:54 PM][8:15:36 PM~8:25:57 PM][11:30:33 PM~11:50:33 PM]
4615,3/21/2006,[12:40:45 AM~2:46:02 AM][4:00:59 AM~4:20:28 AM][9:35:21 AM~9:40:25 AM]
4615,3/22/2006,[1:15:26 AM~1:35:27 AM][5:25:42 AM~5:40:28 AM]
4615,3/23/2006,
4615,3/28/2006,[12:05:37 AM~2:55:52 AM][8:25:40 AM~8:30:59 AM][12:30:59 PM~4:30:59 PM][6:40:38 PM~8:10:59 PM]
4615,3/29/2006,[12:15:38 AM~1:40:47 AM][2:55:56 AM~3:05:56 AM][8:15:35 AM~8:20:38 AM][1:35:56 PM~4:55:36 PM][8:10:33 PM~9:15:48 PM][10:10:57 PM~10:55:45 PM]
4615,3/30/2006,[12:25:42 AM~1:55:54 AM][1:05:45 PM~4:20:57 PM][7:40:57 PM~7:46:00 PM][11:20:57 PM~11:55:57 PM]
4615,4/4/2006,[12:05:33 AM~12:10:42 AM][3:35:57 AM~3:40:57 AM][6:30:36 PM~7:25:57 PM]
4615,4/5/2006,[4:00:54 AM~4:30:36 AM][5:55:57 AM~6:00:57 AM][4:55:42 PM~5:00:36 PM][10:00:57 PM~10:05:57 PM]
4615,4/6/2006,[12:20:51 AM~1:55:36 AM][6:25:37 AM~6:30:34 AM][1:15:58 PM~2:00:58 PM][3:15:58 PM~9:30:58 PM][10:46:13 PM~10:50:52 PM]
4615,4/11/2006,[12:05:42 AM~2:00:57 AM][6:30:57 AM~7:00:57 AM][1:16:09 PM~3:30:57 PM][5:00:36 PM~9:25:58 PM][11:10:58 PM~11:45:58 PM]
4615,4/12/2006,[12:00:34 AM~2:10:58 AM][3:15:43 AM~4:10:40 AM][1:00:55 PM~1:25:40 PM][3:30:43 PM~4:40:40 PM][11:30:37 PM~11:45:58 PM]
4615,4/13/2006,[12:00:40 AM~2:00:58 AM][4:00:40 AM~5:35:52 AM][8:20:52 AM~8:25:37 AM][3:35:37 PM~4:55:55 PM][7:20:38 PM~7:25:58 PM][8:25:35 PM~11:45:35 PM]
4615,4/25/2006,[4:40:40 AM~4:45:40 AM][6:05:55 AM~6:10:58 AM][12:20:37 PM~2:55:37 PM][5:25:37 PM~6:15:58 PM][9:10:37 PM~11:10:52 PM]
4615,4/26/2006,[1:05:58 AM~2:20:58 AM][3:30:58 AM~3:35:58 AM][10:15:35 AM~10:20:59 AM][12:40:38 PM~3:20:41 PM][4:55:56 PM~5:10:35 PM][7:25:35 PM~9:45:35 PM][11:00:35 PM~11:45:50 PM]
4615,4/27/2006,[12:00:38 AM~12:05:35 AM][1:05:56 AM~2:25:56 AM][7:15:56 AM~7:20:56 AM][10:50:53 AM~10:55:35 AM][12:10:41 PM~2:15:39 PM][5:35:57 PM~11:20:57 PM]
5772,3/7/2006,[12:05:47 AM~3:15:59 AM][6:10:44 AM~6:30:53 AM][1:05:35 PM~2:50:36 PM][9:50:57 PM~11:55:57 PM]
5772,3/8/2006,[12:05:54 AM~2:25:33 AM][5:45:54 AM~7:15:57 AM][1:05:57 PM~4:15:42 PM][7:50:57 PM~8:50:58 PM][11:10:37 PM~11:55:49 PM]
5772,3/9/2006,[12:00:58 AM~12:35:58 AM][2:00:52 AM~2:15:37 AM][6:15:34 AM~7:15:58 AM][1:15:53 PM~3:30:59 PM][4:50:59 PM~6:35:56 PM][10:30:41 PM~11:55:56 PM]
5772,3/14/2006,[12:05:21 AM~1:35:28 AM][6:25:31 AM~7:45:28 AM][10:35:28 AM~10:40:24 AM][1:15:32 PM~1:30:30 PM][2:35:26 PM~3:30:23 PM][9:40:25 PM~11:45:29 PM]
5772,3/15/2006,[12:00:46 AM~2:10:39 AM][6:00:32 AM~6:20:23 AM][1:05:31 PM~3:10:33 PM][4:25:21 PM~4:30:18 PM][5:40:44 PM~7:05:25 PM][11:20:28 PM~11:55:23 PM]
5772,3/16/2006,[12:00:47 AM~2:40:54 AM][5:35:27 AM~7:30:23 AM][11:25:18 AM~12:00:18 PM][1:05:28 PM~5:45:57 PM][11:00:31 PM~11:55:27 PM]
5772,3/21/2006,[12:20:58 AM~2:00:25 AM][7:50:29 AM~8:25:31 AM][10:45:33 AM~10:50:32 AM][1:10:32 PM~5:35:27 PM][10:10:48 PM~10:40:24 PM][11:45:27 PM~11:55:28 PM]
5772,3/22/2006,[12:00:55 AM~2:10:57 AM][3:05:46 AM~3:40:27 AM][8:30:30 AM~9:20:22 AM][1:15:25 PM~5:40:27 PM][7:15:23 PM~8:00:25 PM][8:55:33 PM~11:20:31 PM]
5772,3/23/2006,[12:10:24 AM~3:05:53 AM][5:00:21 AM~5:15:18 AM][11:40:41 AM~11:45:41 AM][1:20:29 PM~7:00:32 PM][9:40:32 PM~11:55:30 PM]
5772,3/28/2006,[12:05:44 AM~2:00:28 AM][7:05:32 AM~9:50:31 AM][12:25:27 PM~3:50:29 PM][7:10:30 PM~8:55:33 PM]
5772,3/29/2006,[12:00:32 AM~3:55:25 AM][5:00:32 AM~6:40:20 AM][8:15:35 AM~8:20:48 AM][9:15:29 AM~9:45:59 AM][12:15:44 PM~5:20:48 PM][8:25:29 PM~8:50:23 PM][10:15:34 PM~11:55:40 PM]
5772,3/30/2006,[12:00:44 AM~2:05:32 AM][6:05:26 AM~7:40:25 AM][12:00:27 PM~5:05:25 PM][11:25:36 PM~11:55:34 PM]
5772,4/11/2006,[12:05:37 AM~2:15:58 AM][5:25:52 AM~5:35:37 AM][12:35:52 PM~2:45:52 PM][5:25:37 PM~8:25:34 PM][11:15:58 PM~11:20:37 PM]
5772,4/12/2006,[12:05:58 AM~4:00:34 AM][12:25:58 PM~4:40:52 PM][11:25:52 PM~11:55:55 PM]
5772,4/13/2006,[12:45:58 AM~5:15:40 AM][8:20:58 AM~8:25:37 AM][12:35:59 PM~5:10:59 PM][8:25:38 PM~11:55:38 PM]
5772,4/18/2006,[12:15:57 AM~2:25:39 AM][3:35:39 AM~3:45:36 AM][3:05:57 PM~4:35:57 PM][11:35:42 PM~11:50:57 PM]
5772,4/19/2006,[12:00:57 AM~2:15:45 AM][3:50:57 AM~3:55:57 AM][12:40:40 PM~3:05:34 PM][4:40:52 PM~5:10:40 PM][8:00:34 PM~9:35:37 PM]
5772,4/20/2006,[1:35:58 AM~2:15:58 AM][10:35:58 AM~10:40:58 AM][12:10:40 PM~2:50:37 PM][4:10:43 PM~4:30:43 PM][8:45:55 PM~9:10:58 PM][10:05:58 PM~11:15:58 PM]
5870,2/19/2005,[6:35:00 AM~9:20:00 AM][12:00:00 PM~7:00:00 PM][10:50:00 PM~10:55:00 PM]
5870,2/20/2005,[5:45:00 AM~10:40:00 AM][11:50:00 AM~6:20:00 PM][9:50:00 PM~11:40:00 PM]
5870,2/21/2005,[3:15:00 AM~3:20:00 AM][6:45:00 AM~9:20:00 AM][12:00:00 PM~1:00:00 PM][2:35:00 PM~6:30:00 PM][9:45:00 PM~11:25:00 PM]
5870,2/22/2005,[2:25:00 AM~4:05:00 AM][6:35:00 AM~10:10:00 AM][11:05:00 AM~12:25:00 PM][1:30:00 PM~6:20:00 PM][10:55:00 PM~11:56:00 PM]
5870,2/23/2005,[12:00:00 AM~12:35:00 AM][4:00:00 AM~4:05:00 AM][6:55:00 AM~8:55:00 AM][11:45:00 AM~11:50:00 PM]
5870,2/24/2005,[7:05:00 AM~12:45:00 PM][3:25:00 PM~6:45:00 PM]
5870,2/25/2005,[3:20:00 AM~5:30:00 AM][6:45:00 AM~6:40:00 PM]
5870,2/26/2005,[2:15:00 AM~3:10:00 AM][4:40:00 AM~4:45:00 AM][7:00:00 AM~9:45:00 AM][11:30:00 AM~1:00:00 PM][3:05:00 PM~7:15:00 PM][11:00:00 PM~11:45:00 PM]
5870,2/27/2005,[12:00:00 AM~12:20:00 AM][6:40:00 AM~10:40:00 AM][12:45:00 PM~3:30:00 PM][4:45:00 PM~8:25:00 PM][10:20:00 PM~10:25:00 PM]
5870,2/28/2005,[1:20:00 AM~2:10:00 AM][6:50:00 AM~10:35:00 AM][12:11:00 PM~12:40:00 PM][2:00:00 PM~2:05:00 PM][3:20:00 PM~7:05:00 PM]
5870,3/1/2005,[1:26:00 AM~1:30:00 AM][6:40:00 AM~8:35:00 AM][10:25:00 AM~7:25:00 PM]
5870,3/2/2005,[12:10:00 AM~2:05:00 AM][3:40:00 AM~3:45:00 AM][9:30:00 AM~10:15:00 AM][1:00:00 PM~1:05:00 PM][4:05:00 PM~6:35:00 PM][11:45:00 PM~11:50:00 PM]
5870,3/3/2005,[3:45:00 AM~3:50:00 AM][5:10:00 AM~5:25:00 AM][6:35:00 AM~1:40:00 PM][2:51:00 PM~5:40:00 PM][9:35:00 PM~11:25:00 PM]
5870,3/4/2005,[7:10:00 AM~9:10:00 AM][11:15:00 AM~3:10:00 PM]
5870,3/5/2005,[2:55:00 AM~3:50:00 AM][6:35:00 AM~8:05:00 AM][9:50:00 AM~12:55:00 PM][3:30:00 PM~5:45:00 PM][10:15:00 PM~10:20:00 PM]
5870,3/6/2005,[12:00:00 AM~12:05:00 AM][2:00:00 AM~2:30:00 AM][5:20:00 AM~5:25:00 AM][6:50:00 AM~9:45:00 AM][10:55:00 AM~2:55:00 PM][4:15:00 PM~6:05:00 PM]
5870,3/7/2005,[3:55:00 AM~4:00:00 AM][5:45:00 AM~6:50:00 AM][7:55:00 AM~8:30:00 AM][9:45:00 AM~1:45:00 PM][2:45:00 PM~2:55:00 PM][4:00:00 PM~4:50:00 PM][9:45:00 PM~9:55:00 PM]
5870,3/8/2005,[5:30:00 AM~5:35:00 AM][7:05:00 AM~9:35:00 AM][11:35:00 AM~12:20:00 PM][1:25:00 PM~8:15:00 PM]
5870,3/9/2005,[2:35:00 AM~2:40:00 AM][7:25:00 AM~10:45:00 AM][12:00:00 PM~12:05:00 PM][1:00:00 PM~6:15:00 PM]
5870,3/10/2005,[2:25:00 AM~2:50:00 AM][6:25:00 AM~7:55:00 AM][9:10:00 AM~3:40:00 PM][5:55:00 PM~7:35:00 PM][8:35:00 PM~8:40:00 PM]
5870,3/11/2005,[12:35:00 AM~12:40:00 AM][6:30:00 AM~10:20:00 AM][2:10:00 PM~4:35:00 PM][5:50:00 PM~6:55:00 PM]
5870,3/12/2005,[3:05:00 AM~3:10:00 AM][6:00:00 AM~1:45:00 PM][2:45:00 PM~3:15:00 PM][5:10:00 PM~5:50:00 PM]
5870,3/13/2005,[12:05:00 AM~12:15:00 AM][2:00:00 AM~2:05:00 AM][6:15:00 AM~9:45:00 AM][11:00:00 AM~2:20:00 PM][3:15:00 PM~4:00:00 PM][5:15:00 PM~7:10:00 PM][9:10:00 PM~9:40:00 PM]
5870,3/14/2005,[1:35:00 AM~2:05:00 AM][4:00:00 AM~4:05:00 AM][5:35:00 AM~5:40:00 AM][6:55:00 AM~6:35:00 PM][11:25:00 PM~11:30:00 PM]
5870,3/15/2005,[4:00:00 AM~4:05:00 AM][6:41:00 AM~6:50:00 AM][8:10:00 AM~9:40:00 AM][11:05:00 AM~11:35:00 AM][2:00:00 PM~6:10:00 PM][8:55:00 PM~11:20:00 PM]
5909,3/14/2006,[12:05:40 AM~1:50:24 AM][6:15:34 AM~8:15:24 AM][1:15:32 PM~3:50:33 PM][6:00:22 PM~7:25:27 PM][11:15:28 PM~11:55:31 PM]
5909,3/15/2006,[12:00:28 AM~1:55:55 AM][5:10:47 AM~7:25:25 AM][1:05:32 PM~4:20:40 PM][5:30:47 PM~6:40:31 PM][11:05:29 PM~11:55:30 PM]
5909,3/16/2006,[12:00:32 AM~2:25:57 AM][5:50:33 AM~7:35:19 AM][11:20:29 AM~12:05:32 PM][1:10:58 PM~3:20:48 PM][4:20:29 PM~5:55:34 PM][9:35:28 PM~9:40:48 PM][11:45:31 PM~11:50:29 PM]
5909,3/21/2006,[12:15:39 AM~2:00:54 AM][5:45:42 AM~5:55:57 AM][1:05:58 PM~2:20:55 PM]
5909,3/22/2006,[12:10:34 AM~12:50:40 AM][2:20:38 PM~8:55:57 PM]
5909,3/28/2006,[1:00:58 PM~5:05:58 PM][6:45:40 PM~6:50:43 PM][11:00:58 PM~11:55:40 PM]
5909,3/29/2006,[12:00:58 AM~2:40:55 AM][5:20:34 AM~5:30:40 AM][12:55:38 PM~5:50:53 PM][6:45:41 PM~7:10:50 PM]
5909,3/30/2006,[12:20:38 AM~2:40:35 AM][3:05:35 PM~4:46:05 PM][5:40:35 PM~6:30:35 PM][11:25:47 PM~11:45:41 PM]
5909,4/4/2006,[2:10:36 AM~2:15:42 AM][3:35:42 AM~3:40:33 AM][6:30:51 PM~6:55:57 PM]
5909,4/5/2006,[1:40:36 AM~1:45:54 AM][6:10:36 AM~6:15:36 AM][7:20:33 AM~7:25:57 AM][4:55:39 PM~5:00:36 PM][10:25:54 PM~10:30:57 PM]
5909,4/6/2006,[12:20:57 AM~1:55:36 AM][3:20:57 AM~3:25:57 AM][6:25:54 AM~6:30:39 AM][10:40:51 AM~10:45:37 AM][3:15:58 PM~8:00:58 PM][9:15:58 PM~10:25:34 PM]
5909,4/11/2006,[12:05:37 AM~1:45:34 AM][6:10:58 AM~6:35:34 AM][9:55:55 AM~10:05:55 AM][12:40:58 PM~10:15:58 PM][11:40:58 PM~11:55:58 PM]
5909,4/12/2006,[12:00:34 AM~1:55:34 AM][2:50:58 AM~3:55:40 AM][12:30:58 PM~4:45:37 PM][11:10:58 PM~11:55:37 PM]
5909,4/13/2006,[12:05:37 AM~2:15:55 AM][12:30:38 PM~3:55:56 PM][6:35:35 PM~7:10:41 PM][8:15:41 PM~11:50:41 PM]
5909,4/18/2006,[12:20:45 AM~2:40:57 AM][6:55:36 AM~7:25:57 AM][11:50:51 AM~11:55:57 AM][12:55:36 PM~4:30:54 PM][7:05:33 PM~7:10:54 PM][11:35:33 PM~11:50:54 PM]
5909,4/19/2006,[12:00:54 AM~2:15:33 AM][12:50:57 PM~2:45:39 PM][3:45:36 PM~5:05:54 PM][11:25:37 PM~11:30:37 PM]
5909,4/20/2006,[12:30:36 AM~2:10:58 AM][10:35:58 AM~10:40:58 AM][12:00:34 PM~4:20:34 PM][8:25:34 PM~11:00:58 PM]
5909,4/25/2006,[12:20:54 AM~12:40:39 AM][1:35:54 AM~2:05:36 AM][4:40:39 AM~4:45:36 AM][6:05:57 AM~6:10:57 AM][9:20:48 AM~9:25:57 AM][12:30:42 PM~4:15:57 PM][5:50:57 PM~6:45:39 PM][7:40:36 PM~8:05:57 PM][10:25:39 PM~11:15:51 PM]
5909,4/26/2006,[12:10:37 AM~1:55:54 AM][3:30:58 AM~3:35:58 AM][10:15:58 AM~10:20:55 AM][12:20:58 PM~3:15:37 PM][8:50:58 PM~11:50:58 PM]
5909,4/27/2006,[12:10:52 AM~2:15:58 AM][10:50:40 AM~10:55:37 AM][12:05:37 PM~3:50:59 PM][5:35:56 PM~10:00:59 PM]
6070,3/21/2006,[12:15:39 AM~1:05:51 AM][1:45:49 PM~6:25:58 PM][8:30:37 PM~10:40:55 PM]
6070,3/22/2006,[12:05:40 AM~1:45:55 AM][3:00:57 PM~3:05:33 PM][5:35:54 PM~8:35:57 PM][9:35:36 PM~10:15:57 PM]
6070,3/23/2006,[12:00:54 AM~12:20:51 AM][1:15:40 AM~2:40:58 AM][1:10:38 PM~5:00:56 PM][5:55:41 PM~6:40:56 PM][10:40:56 PM~11:45:59 PM]
6070,3/28/2006,[12:30:58 AM~1:41:00 AM][7:15:22 AM~7:35:18 AM][1:05:25 PM~3:25:26 PM][4:35:25 PM~9:40:25 PM][11:45:22 PM~11:55:22 PM]
6070,3/29/2006,[12:00:28 AM~2:25:25 AM][1:10:24 PM~4:35:22 PM][10:45:32 PM~11:55:29 PM]
6070,3/30/2006,[12:00:29 AM~3:20:31 AM][1:05:30 PM~4:55:28 PM]
6070,4/4/2006,[12:35:31 AM~2:25:30 AM][7:50:47 AM~7:55:23 AM][1:00:19 PM~1:55:17 PM][8:50:28 PM~9:00:29 PM]
6070,4/5/2006,[12:35:44 AM~1:25:30 AM][5:40:30 AM~6:00:48 AM][1:45:24 PM~1:50:32 PM][4:55:45 PM~5:00:48 PM][7:25:32 PM~7:35:32 PM][10:51:02 PM~11:05:59 PM]
6070,4/6/2006,[12:00:31 AM~12:35:31 AM][1:30:29 AM~2:15:21 AM][3:35:44 AM~3:40:28 AM][6:00:28 AM~7:05:27 AM][9:00:20 AM~9:05:25 AM][10:25:22 AM~10:40:19 AM][12:55:18 PM~8:30:27 PM][9:30:30 PM~9:35:27 PM][10:35:48 PM~10:45:47 PM]
6070,4/11/2006,[12:05:27 AM~2:25:40 AM][6:30:30 AM~7:05:34 AM][1:10:28 PM~7:05:48 PM][11:15:31 PM~11:20:28 PM]
6070,4/12/2006,[12:10:29 AM~1:30:48 AM][2:45:28 AM~5:15:28 AM][7:00:19 AM~7:30:22 AM][9:00:18 AM~9:15:30 AM][12:15:30 PM~4:35:31 PM][11:35:32 PM~11:55:26 PM]
